text;label
pedagang mana bisa disebut oknum.... pedagang cari untung hal yang wajar. kalau oknum bulog bikin trik copet mencopet tentunya atas restu pimpinan tertinggi bulog. belum lagi soal daging kerbau yang sudah dimonopoli satu perusahaan. coba buwas buktikan berantas mafia beras & daging kerbau di bulog.;no
gak usah koar koar. udah berapa tahun menjabat? kok gak ada hasilnya?;no
gak berani pecat oknum? jangan2....;no
waktu dulu awal2 menjabat mau berantas mafia ....bis itu ga ada kelanjutanya, sekarang koar2 lagi... kerjaannya nyalahin orang lain lagi;no
dan sang diktator jadi b0nek4 nya selama 32th;no
perampok nya kan amerika dan rezim diktator;no
uda saya jalankan dan sekarang pake lagi nama yg diberikan orang tua waktu lahir, terima kasih untuk nasihatnya.;no
???????????????????;no
kl lu punya sodara atau lu tinggal beranak pinak di negara china atau india atau arab atau afrika, spy lu memijak bumi & menjunjung langit berarti lu harus ganti nama sesuai negara ybs?? pemikiran lu aneh banget;no
betul makanya banyak mereka yg pintar2 pada kabur;no
loe nu,aaahh yg bener......ciyuuuss loe.....sumpeh loe !;no
wkwkwkwk....!;no
wah, lu nggak suka baca quran keliatannya. coba cari ttg ayat kl allah menciptakan manusia berbangsa2 utk saling mengenal & ttg ga ada beda manusia di mata allah kecuali keimanannya. jg nabi melarang kita membeda2kan ras manusia;no
apa bedanya orang2 yg bukan dianggap asli indonesia trus namanya: edward smith, rodrigo gonzales, pradip singh, punjabi, dll???? nggak ada tuh yg ganti nama..;no
kebijakan suharto. mpertahankn kekuasaan dg cara cari musuh bersama. zalim. kl gw pribadi, nggak setuju banget. biarkan orang dg asal-usul budayanya. toh budaya cina slm ratusan tahun jg mperkaya bbrp budaya di indonesia. allah menciptakan manusia berbangsa2 utk saling mengenal;no
makanya cina2 yg pinter2 n kaya2 pada kabur;no
karena dipaksa ditekan dan dipersekusi didiskriminasi ga bs dapat kerja sekolah maka nya mereka tukar. ga mungkin nama yg sangat penting dalam kehidupan mau tukar2 kalo.ga terpaksa.pemerintah orba sgt lah menyakitkan;no
nama itu pemberian orang tua dengan maksud yang tentunya kelak menjadi orang yang berguna bagi orang tua,bangsa dan negara..;no
penggantian mama dimaksudkan agar sesama warga negara td terjadi exklusifme dan pembauran sosial yg setara dan ini sangat positif;no
gampang aja, disini ada juga suku yg pakai nama marga di samping nama utamanya kan? ya podo wae lah, yg wni keturunan juga sebenernya suka ada nama marga di samping namanya. perkara apa susah ditulis? emangnya harus kita tulis pakai aksara mandarin? kan ngga? gitu aja kok ribet.;no
sudahlah pakai nama indonesia saja,jadi mudah petugas administrasi nulisnya.nama tionghoa kan gampangnya pakai hurup kanji itu.jika nama indonesia selaras ucapan dan cara nulisnya.;no
tetap berjasa juga almarhum gusdur;no
"awak kira yg nama "" jati diri"" nya hilang ngak cuma warga tionghoa saja, tetapi suku lain, utamanya yg muslim. dulu kita punya nama dengan sisipan ""bin"" utk nama marga/orangtuanya, tetapi ntah kenapa dihilangkan, diduga ini ada aturan admin negara yg tdk bolehkan lagi pakai ""bin"" lagi.., politis..?";no
0oo itulah latar belakangnya warga tionghoa dulu pada ganti nama karena dikejar & dipersekusi olh rezim diktator suharto, tapi memang orba itu kiblatnya ke kapitalis bahkan sekarangpun masih ada. sebetulnya ada penelitian dr prof herawati yg mendapatkan suku aseli62 itu campuran berbagai etnis asia;no
komik panji tengkorak karangan hans jaladara juga keren tuh om....btw sekalian aja kita buka lapak disini jualan komik silat ya om...hihihi..;no
apalah arti sebuah nama. budaya perlu di lestarikan. di amerika yg sering dipakai nama marga;no
gue sendiri lagi ngurusin dokumen orang keturunan china sudah hampir empat bulan belum selesai karena datanya berantakan tapi tetap gue urusin ini sudah sampai pengadilan negeri jakarta selatan tinggal sidang tanggal 24 ini. anak gue sendiri memakai nama china dan jepang padahal gue gado gado btw;no
sumber alam papua yg terbesar, tambang emas/friport itu jenis perampokan, pejabat di nina bobokan,sdg rakyat papua dimiskinkan.;no
nga ada urusan sama looo jing mau tinggal di mana keee....asal tau ajaa warga china ada di mana2 di seluruh dunia ini;no
bagus..biar tau diri tinggal dmana;no
wah waah.......bisaaa aja niiih........... kemudian ada pesaingnya yaitu buku cerita silat jawa ada bende mataram, ada api di bukit menoreh......... hehehehe.....................;no
"inget ""bu kek siansu"" dong om ya...qiqiqi..";no
ya aneh lah lahir di indonesia pakai nama cina. gituh aja kok ditanyain;no
itu buku komiknya ber-jilid2 isi ceritanya ga pernah tamat. dan membaca bukunya kalo mo habis di halaman2 akhir, kita bukannya jadi bosan tapi justru makin seru sehingga setelah baca halaman terakhir kita pengen nunggu jilid sambungannya....... waah itu kenangan lama. kho ping hoo dari sragen.;no
baguslah berbaur kalo ada kerusuhan lg kan jd aman karena gk ada lg nama cinanya;no
apapun nama yg dipakai, kita harus melepas energi kebencian dan perpecahan masa lalu;no
jadi inget ada penulis silat cina di indonesia yg terkenal...namanya kho ping hoo...;no
pertama masalah sejarah, dulu tionghoa jadi target persekusi, dengan pakai nama lebih indonesia, jadi lebih melebur. kedua, nama mandarin masih ada tapi hanya untuk kalangan keluarga atau tmn dekat saja;no
ada berbagai alasan bnyk faktor hingga kami enggang pkai nma chines untuk hindari pemrintah yg persulit kami dalam berbagai pngurusann... kami bagai hidup di sarang ular di hina. di kucilkan pdah kami lahir n mati di indo;no
saya pribadi setuju penggunaaan nama china diubah menjadi nama lokal indonesia atau barat... lebih mudah mengingat nama ... ketika kita tinggal di negara china, korea, jepang, selalu diminta untuk mengganti nama menjadi nama sperti nama mereka ... misal nama bintang menjadi xing xing;no
tapi biarlah masa lalu tinggal masa lalu, yg terpenting kita sbg anak bangsa jgn sampai terpecah belah, walau akhir2 ini msh ada jg agama utk kpentingan para poli tikus, dari pengalaman pahit yg mengkorbankan sesama anak bangsa sendiri itu sbagai pelajaran yg berharga buat anak cucu kita ke depannya;no
karena indonesia rasis dan munafik kah ?;no
sebetulnya yg pertama ada perkataan anti china itu masuknya as ke nkri, dgn issue budaya china merusak sendi kehidupan wni, tdk tahunya budaya barat n kepercayaan yahudi menguasai nkri dan as seenaknya merampok sumber alam ind, adanya kekuatan china sulit rasanya agama n kekuatan as bs masuk di nkri;no
aku pikir nama barat kristen akan lebih menarik biar bisa lebih membaur krn orang indo banyak nama2 barat.;no
....mungkin dianggap mengarah pd kehidup an yg menyembah se lain kpd allah barangkali ....?;no
haya haya;no
haya napa ya;no
haya apa ya;no
keturunan cina di buat nama indonesia, keturuan arab kok enggak yah?;no
"sama sprti mrk2 yg masih memakai nama arab yg juga brbeda dgn abjad latin. stlh ditrjemahkan akan menyulitkan petugas yg menulis nama trsebut, sprti lafal 'k' yg suka ditulis dgn tanda petik "" ' "". tulisan nama2 sprti itu justru akan menyulitkan anak cucu saat melakukan pndaftaran kependudukan.";no
kita tetap menghormati perbedaan..;no
buat nama yg penting mudah dibaca org laen. masyarakat indonesia yg brabjad latin sgt sulit mengeja tulisan mandarin yg ditrjemahkan ke tulisan latin, krn tdk ada aturan yg baku, shingga ejaannya cenderung trdengar sama. jd kalo sdh lahir & mnjadi wni, sbaiknya memakai nama brabjad latin agar mudah.;no
gak juga.... orang arab juga makin jarang pake nama-nama arab ... jubaidah, mutmainah, nasir, munir, mahmud, sapi'i... dsb... mereka ikut pake nama-nama baptis... berubah jadi agnes, veronika, ferdinan, smith, david, daniel..... dsb... mungkin malu ato gimana... kok gak pake nama-nama arab.. wkwkwkk;no
kami nu sebagai mayoritas selalu melindungi kaum mino yg lemah;no
game slot vegas klubkaya terbaru yang belum pernah anda temui sebelumnya. bersama klubkaya siap melakukan perjalanan keberuntungan dengan cash klubkaya games? slots klubkaya casino game [url];no
hidup di nkri yg majemuk kebhinekaan kebangsaan toleransi pancasila masih saja ada segelintir manusia yg merasa superior tak mau menerima kenyataan ada perbedaan;no
kasih nama arab aja pasti di nomor satukan di negeri ini.....;no
negara kecil tdk tau diri itu seharusny d hancurkan jg oleh rusia..buat seperti ukraina.;no
rusia di pimpin orang2 serakah, menyerang negara tetangga dan mencaplok tanahnya dan membunuh rakyat negara tetangga akan di kucilkan negara2 tetangganya sendiri.;no
kiranya pada saatnya nanti rusia dan estonia bisa kembali berhubungan baik. konflik rusia-ukraina memang menterigger segala hal. kiranya konflik tersebut juga bertahap menuju deeeskalasi;no
reta gak usah gentar dulu rt pernah digitukan.sekarang jaya. maju terus;no
dan ada baiknya semua kedutaan rusia di eropa amerika dan sekutunya di tutup karena kantor kedutaan rusia itu tempat pelarian dan penampung mata mata rusia.;no
orang indo tuh banyak akalnya tp ttp rendah hati. woles aja bro... santuyy;no
jangan, nanti tingkat iq rata-rata di jepang bisa turun;no
jayalah nkri;no
minta org indonesia kawin disana... pasti rakyat jepang langsung banyak jumlah kelahiran;no
sistem keselamatan kerja diperusahaan kok bisa sampai lalai..;no
mending perusahaan taat aturan perundangan undangan;no
saat covid banyak naker cina masuk ke sulawesi dan didemo lsm, tapi demi investasi..... jalan terus;no
"coba tny lbp,yg penting banyak investor (cina)masuk,ada pelanggaran bisa di ""bicarakan"".";no
pengkhianat bangsa. menjual sumber alam dan ngemis2 ke tiongkok demi kepentingan pribadi dan partai. sangat memalukan dan menjijikan.;no
pengusaha ga pernah jera bos;no
investor arab aja deh... lebih aman.;no
ya sulawesi... sulawesi... luar biasa tuh..... luar biasa...;no
reta polandia gak mau ingat waktu hitler gimana rasanya.ingat siapa yg.membebaskan kalian .siapa itu nato.;no
exactly .. lebih cepat lebih baik;no
lanjutkan perang makin lama;no
pdhl tanknya ya di kirim jerman sndri cm pake topeng polandia, aneh jerman jd bangsa pengecut skrg?;no
spt prediksi sebelumnya negara2 eropa timur yg berkeringat barat tunggu hasilnya saja spt yg di lakukan as di perang teluk kemarin. di perang teluk kemarin 100% dana pampasan perang teluk di embat as padahal eropa yg berkeringat.;no
kripto sesuai prediksi akan hancur karena tidak mempunyai nilai tetap dasar, hanya berdasar permainan bursa supply dan demand tanpa baku.;no
ya siap2 makin banyak korban, mau legal kek, tetep aja sekali udh berkasus nanti ga akan kembali uang. sidang bertahun2 paling cuma balik 10% udh sukur2, bahkan bisa diambil negara ujung2nya wkwk;no
wah artikel yang sangat bagus. untuk informasi mengenai dunia properti kami sajikan secara elaboratif mulai dari edukasi, tips, dan investasi mengenai properti yang penting sahabat baca [url];no
waduhhhh coba dulu deh org2 bappebti ngerti dulu bursa kripto itu apa... lmao!!! apa sdh punya developer krypto, apa yakin punya keahlian monitor coin atau krypto yg mau didagangkan? pejabatnya ngerti dulu gak?;no
90% orang bappebti korup. lihat saja kasus robot trading yg dibiarin beroperasi selama 4th hingga jadi besar menghimpun duit masy .. stl itu ditutup bappebti dg alasan ga berijin... bayangkan stl 4th beroperasi... bappebti hrs dibubarkan dan bentuk badan baru yg kredibel;no
bitcoin gimn;no
iya kip kuliah;no
iya kip;no
iya;no
"tolong lenih di teliti manaa yg bnar"" layak mendapatkan bantuan kip atau pun kjp bpk ibu terimakasih";no
asalm mlkum ya gmna supaya anak saya bisa dapet kip;no
gmn caranya agar anak saya dpt pip mulai dari sd sampai skrg smp blm dpt bantuan apa2 dari pemerintah sdgkan kami keluarga yg kurang mampu suami hanya krj bangunan rumah juga g'punya saya hanya sewa di pg jatiroto tlg klu ada yang mau membantu keluarga kami w a saya 085231206235 terimakasih;no
di amerika tidak ada kebal hukum sy salut rumah presiden digeledah tanpa ada perintangan;no
rahasia ko diberitakan;no
dokumen rahasia negara iti ditemukan di rumah pribadi biden, bukan di rumah dinas presiden di gedung putih. kalau di indonesia, presiden tinggalndi istana negara dan istana bogor, bukan.di rumah pribadi.;no
apakah dinegeri konoha juga dilakukan pemeriksaan atau penggeledahan?;no
utk menambah literasi saja pak dokterandes..kl ngga penting jangan dibaca dan dikomen. buang2 waktu pak dokterandes aja;no
berita ngak penting....;no
sokkkk tahuuuu;no
dan kemungkinan besar operasi inteligent china dan rusia untuk kacaukan amerika dan sekutuhnya, lupa bom bostan kemaren ? pelakunya orang rusia kakak beradik;no
mereka itu suruhan china ataupun rusia..sengaja kacaukan amerika dan sekutunya...kemungkinan mereka itu dibayar ataupun keluarga mereka diancam dibunuh jika tak lakukan apa yang diprintahkan.....;no
udah 72 tahun masih membunuh bukan bertobat;no
rutinitas di usa.. ga heran lg;no
sy juga berharap bgtu;no
pesimis amat lu.. mungkin lu hantunya;no
mari sama sama kita lihat apakah jokowi sama dgn sby??;no
jabatan jokowi akan berakhir oktober 2024..jokowi pasti memenuhi janjinya.. dia sudah memperhitungkan proyek itu... jokowi orangnya optimistis bukan pesimis.. mudahan penerusnya bukan wan abud.. yohanes amies.. wowo.. dan gerombolan yg didukung oleh orang yang berbaju agama;no
proyek halu, abis 2024 pasti dihambalangkan kpk;no
lebih cepat lebih baik,,, agar segera bisa picnic ke ibu kota hantu;no
kalau di 2024 presiden terpilih adalah capres pembenci program kabinet indonesia maju (program jokowi) maka ikn tinggal puing-puing beton alias mangkrak .. waspada .. foto copy hambalang ..;no
semakin cepat, semakin baik pada pindah semua bersama keluarganya, menuh2i jakarta;no
coba dipercepat pembangunannya agar upacara kemerdekaan ri ke 79 bs di ikn. ok?;no
smoga prsden brkutnya mau lanjutkn sampe selesai spy tdk mangkrak;no
lanjutkan biar pada pindah semua .amin;no
mantaap. keren, bakal jadi tempat wisata nih ikn;no
malaysia dg pendapatan per kapita lebih tinggi dr indonesia onh nya kisaran 39 juta. tumben menag yg sekarang matok kenaikan hampir 100%.;no
emang yg bikin mahal biaya apa? btw, urusan ibadah warga mayoritas bikin ribet mulu. ibadah aja kudu pemerintah yg urus? giliran bangun gereja pakao uang sendiri malah dilarang, bahkan natal kemaren cuti bersama aja gak ada. hadeeeh.;no
gak usah naik haji..tabungannya kasih makan anak yatim saja semoga allah maklum;no
alhamdu........;no
non muslim ikutan koment;no
aneh nya negeri ini....;no
gue setuju ajee onh dinaikkan seperti apa kata menag ! yg penting kerja keras shg bisa dpt uang banyak dan saya berdoa semoga semua rakyat indonesia bisa naik haji. okeee guys ! ndak usah marah2 gitu lahhh... santai brow !;no
kebijakan tentunya sda dikalkulasi dgn hati2;no
keluar negeri mau minta murah, ga ada ceritanya. kl ga mampu ya jangan naik, kan bilangnya hanya utk yg mampu. drpd minta murah, mending yg kaya2 itu naikkan haji org2 ga mampu, kasi gratis.;no
kalau berat yah jgn pergi haji lah. allah juga tahu.;no
ibadah haji bagi yang mampu. yng blm cukup mampu jangan maksa..;no
ya mungkin bagi yg tinggal di pedesaan sangat sangat memberatkan lah.kalau yg tinggal di kota kata tambahan 30 jta biasa ga ada dampak nya.;no
pergi haji jika mampu.;no
jangan sampai ada sepeser pun apbn yg dipakai untuk subsidi naik haji;no
sukur jokowi jd presiden kl tdk mungkin sumatra blm ada jln tol.;no
jokowi benar2 presidennya seluruh indonesia.. semua wilayah dibangun. . bukan presiden yg jawa sentris spt pendahulunya... jokowi presiden terbaik sepanjang sejarah indonesia.. lanjutkan;no
biarlah bro ..... kadang kita lebih baik bekerja dg sebaik2nya tanpa pikir omongan orang, itu lebih baik untuk kesehatan mental n jasmani kita, masalah pahala urusan yang diatas.;no
tuh.. jokowi prioritas kan jalan tol sumatera termasuk sumbar dan padang... tapi kalian tidak mau berterima kasih dan bersyukur atas pembangunan yg ada. malah suka mencerca pak jokowi... ya kan rizal ramli? wkwkwkwk;no
kalau saya mikirnya rusia bisa saja gunakan nuklir hanya saja menunggu waktu dan kondisi tepat supaya ada alasan sah menggunakan nuklir taktis. let's see;no
"kalau jadi saya tidak akan koment ""bisanya ngancam doang"" anda tahu kalau perang nuklir terjadi akibatnya seperti apa? renungkan saja!";no
