text;label
haaaa , tidak ada rasa kemanusiaan itu baik menurutmu tetapi tidak sepertimu , tanyakan seluruh dunia , hal kemanusiaan ? baik apa buruk . ? bila saudara cerdas dapat berpikir normal , terkecuali saudara abnormal . haaaaa jelaskan . ! ;yes
bingung saya orang depok pilih pemimpin kayak gini . ampun , bego2 amat sih orang-orang;yes
lihat mulutnya , anis . amin , bibirnya sama sama di perot . kan , jadi sama sama nyinyir . perkataannya jadi plinplan .;yes
kamu menilai negara lain melanggar ham tapi lihat dan sadarlah negaramu jelas2 pelangar ham berat didunia . sudah layak haris , fatia dihukum kirim sudah jelas merendahkan ham orang lain . nyinyirannya tolol .;yes
wan abud memang suka beginian . bukan karena memang suka teoritis . masalah implementasi masih zonk . masyarakat sudah paham;yes
saya tidak perlu takut  saya membela kaum yang lemah , kaum yang sudah mati 14rb orang dalam 4 minggu , korban biadab nya tentara israel yang kamu bangga banggakan .;yes
otak . otak mana otak woi . wali kota ini ada otak nya tidak sih ? ? jalan dikeramik mau bunuh waega nta . .;yes
jalan mencari kursi kekuasaan yang tidak benar . negara ini milik orang banyak min . bukan milik engkong kamu .;yes
muka nya sering banget di michat;yes
yang kasih makan babi begitu siapa hayo ?;yes
yang tidak bersih , tulus n jujur itu yang sudah tua , jompo prabowo . nantinya kalau ada korupsi itu sih anak ingusan yang melakukannya karena nantinya bapaknya jokodok sudah lengser tidak ada pengaruhnya lagi . jokodok nantinya hanya jadi sampah . itulah strategi pewaris orba yang menculik aktivis dengan menghilangkan nyawa dengan paksa;yes
karena mereka mabok agama , orang kristen tidak mabok  masih pakai otak dan daya nalar .;yes
skenario perangx begitu2 saja terutama israel biadab membabi buta yang berlaku hanya hukumx bukan hukum intl , pbb tahi  ! pasti hamas membalas dengan hal serupa . lanjut perang !;yes
iya agama mu memang sadis t . suka menghalakan darah n nyawa orang . kenapa tidak keluarkan juga fatwa nya sekalian neng mirza ramadhana yang brengsek .;yes
jadi fungsi atap yang bisa ditutup itu buat apa dong , , ? apa takut kalau ditutup nanti anies yang dapat nama ?;yes
hahaha . tolol banget komen lu ! ;yes
pak kadrun semakin stres;yes
pemimpin biadab yang punya wliayah luas tapi bernafsu caplok negara lain . terkutuklah vladimir putin , semoga kena stroke langsung . .;yes
orde jokodok hukum di obral abrik , hukum mk sampai kampanye di depan umum juga belum ada tindakan;yes
pernyataan2 au jadi lucu , munafik sih jelas . gambaran orang tidak nyaho etika , moralitas . benar-benar dungu . ;yes
yang demo sudah gila nasi bungkus semua;yes
gue trauma dengan perubahan dki ketika gubernurnya anies yang terbukti omonng doang banyak yang tidak dapat eksekusi . dia ini tidak bisa kerja sehingga dki bahkan mundur jadi acakadul;yes
sih jokoh memang makin kesini makin biadab suka sembarangan tabrak sana sini semua . .;yes
saya pribadi . lebih suka di potong parasit yang selama ini menggerogoti . apalagi sih ibu suri alias iriana . congkaknya . ora ketulungan . , biar bagaimanapun negara ini harus tetap disokong dan dijalankan . ;yes
malah sebaliknya . indonesia dalam bahaya kalau di pimpin orang yang bukan pribumi;yes
pks mau bangun ikn di yaman atau mau sekalian pindah pengikutnya;yes
lebih tolol lagi kalau pusat bisnis mau dipindahkan kesana , mana ada pengusaha mau bisnis kalau penduduk nya masih kurang ?;yes
semoga kau beny k harman tidak terjerat kasus hukum . ! anda sepertinya sok suci , , malapetaka akan menghampirimu . !;yes
andaikan di era jokowi , kadis beginian jelas sudah dimasukin comberan .;yes
hadeh . luhut . kalau mengomong memang jagonya . kayaknya iya saja . semua dibahas seolah semua benar . tapi faktanya dia cuma penjilat jokowi dan gibran . saya sudah jijik dengan orang ini . sudah tidak punya rasa bangga lagi seperti dulu . tapi benar-benar benci dan muak . banyak bacot doang .;yes
antara lain 1 . adanya gerakan negara celebes yan enggak mengkleng permulaan waktu pergera kannya tahun 1900 . yang melekat kuat secara senyap licik ganas dan biadab meleka dibatang tubuh pemerintahan dengan kata kunci perjuangan mereka putihkan negara , negara tidak diakui yang hal ini berdampak terhapusnya;yes
yang bilang anies jualan agama  mengaca , paslon no 3 mengomong apaan;yes
saya juga berpikir sangat kaya tidak mungkin bunuh diri , kaya idiot saya baca buku itu hahaha .;yes
nenek moyangmu waktu berjuang ada membantai , memperkosa , dan menyandera orang belanda ? yang menjajah itu mana berani berbuat seperti itu sama penjajah . pikir dulu sebelum komen . dibalik supaya tidak kelihatan tololnya .;yes
jika memang hamas percaya nabi nabi yahudi . nabi musa nabi harun . nabi daud dan sebagainya . dll artinya hamas percaya fakta sejarah . tapi buktinya , hamas sangat benci yahudi . maka seharusnya hamas percaya semua nabi yahudi dari kitabnya . apa juga masih percaya ?;yes
menghadapi israel itu dengan senjata bukan diplomasi negara israel yang biadab itu harusnya diajari juga pakai senjata untuk membuatnya tahu menghargai negara lain;yes
sejago apapun lu bawa motor , yang namanya kalau lupa , pas melintas di jalan pasti jatuh , mending pakai garis kejut t lol , sok-sokan mengajari caranya melintas di keramik;yes
wkwkwk . ciri bangsa kadrun kalau memaki yang keluar laknatullah catat ya israel bangsa pilihan tuhan tidak mungkin kalah mau dikeroyok banyak pihak sekalipun . jadi yang keluar israel adalah bangsa laknatullah !;yes
tolol . ! dasarnya ya prnyataan kepolisian . ! sebuah institusi yang harus rakyat percaya . budaya malu itu diturunkan diajarkan dari orang tua pendidikan . kalau tidak malu itu tandanya lo itu otg yang tidak di ajar alias kurang ajar .;yes
hamas itu berjuang melawan penjajahan tolol;yes
ya penduduk haram kalian yang tidak paham bernegara , kalau mengaku wni artinya data lo yang ada di ktp asli dan lo mesti taat sama uud 45 dan pancasila , ada tidak bagian dari itu buat israel , itu kalian bela karena seagama kah ? se bangsa kah ? se etnis kah ? makanya ngopi yang jauh biar encer otak lo;yes
sudah bau tanah masih aja . takut kalah yaa . jago mu pasti menang . nangis;yes
usul agar toa dikecilin saja masuk penjara . mau protes bisa jadi babi panggang;yes
capres paling hancur ya anies . asal beda saja sebetulnya . tidak punya masterplan yang kuat . dki saja rusak diacak2 . jis doang dibanggain .;yes
supporter tahi ! kalah dalam demo . !;yes
omongmu ora waton nyonthong nek wis benar ojo sok keminter goblok;yes
mau apa pengemis ini . sakit meminta bantuan kemana mana . malu maluin !;yes
tidak usah banyak ngomonglah . kalau ucapan dan perilakumu . tidak sesuai . lebih baik anda tidak perlu banyak bicara . jangan anda pikir rakyat goblok semua .;yes
di kamus versi kadrun itu pejuang . yang bahaya jadi rancu dengan definisi pejuang bangsa kita . jangan sampai hamas disamakan dengan pahlawan nasional kita . ;yes
wajar kalau bajing itu ya bajing semua .;yes
, sapu , eh sapunya kotor . mampus gila !;yes
maksudnya jauh dari rumah di yaman ya bud .;yes
hanya 1 serangan yang bisa menghentikan kebiadaban israel ini . pencet bom nuklir ke israel ! hapuskan mereka dimuka bumi ini kumpulan manusia memanipulasi sejarah kehidupan manusia ;yes
itulah manusia hasil olah otak kosong , ketololan , kedengkian , sok hebat , luar biasa;yes
shema israel . adonai eloheinu . . !;yes
m . idris goblok tidak becus jadi walkot . 10 tahun tidak ada hasilnya ! ;yes
bodoh kepala sekolahnya bodoh gurunya . .;yes
loh cak imin yang pendek kecil apa bisa di tinggikan di gedein dimulurkan . ? ;yes
ya bukan kejahatan . tapi tidak perlu terlalu berlebihan , sekarang tiap film pasti ada tokoh gay . nya , jadi menjijikkan;yes
kita sering lihat berita korupsi korupsi dan korupsi yang dipertontonkan oleh pejabat laknatullah ini , guru kencing berdiri murid kencing berlari !;yes
mestinya ibu enggak boleh mengomong begitu tapi ibu jengkel . hehehe . artinya sih orang tua ini tidak bisa jaga emosi dan jaga lisan . itulah karakter seorang otoriter , pemaksa , angkuh , sombong dan masih kekanak kanakan walaupun sudah bau tanah .;yes
kekejaman israel di berita kompas selalu di bela oleh para penyembah mayat . ;yes
mohd holis anuar mahsum pengamat tolol pemilih yang otaknya wars kan semua sudah pandai memilih tidak gradak gruduk jadi apa negeri ini . ente tau kagak , itu dalam pemilihan kepala desa , masyarakat sudah biasa nerima duit , malam hari sebelum atau pagi buta hari pemilihan . yang gede nabur yang menang . ;yes
belum kering makam para korban kanjuruhan . mulai lagi anarkinya . pancet saja klakuane . tidak di malang enggak di sleman . sama saja semua mental nya .;yes
kehebatan kata-kata klaim itu memang sangat dahsyat membahana , menyatakan gratis makan minum susu di seluruh indonesia , walau sebagai semple contoh di setiap prop kota hanya ada satu sekolah ibu hamil itu diartikan sudah menyeluruh se indonesia . kata-kata terkadang untuk pembodohan . hati-hati !;yes
benny k harman politikus busuk menjijikkan ! ;yes
anda punya perilaku hoax dan bejat . sepertinya anda antek asing . ;yes
akibat orang tua kasih makan anak dengan uang haram ya begini hasilnya , fisik boleh bagus tetapi akhlaknya seperti syaiton , malu maluin oi;yes
sudah kayak asu niat banget dia mau tipu;yes
tidak salah kalau lurah jadi pendukung neo orba makanya tidak komen;yes
iyalah biaya kampanye kan gede . jadi sudah harus ada yang bisa ditilep bajingan banget ya elite anjingkurap ini;yes
kan kamu yang sabun . pikir .;yes
des . des . des suara ringan ndas mu , itu mic dan pl di pegang;yes
putin memang bangsat . tidak ada rasa kemanusiaan sedikitpun . semoga negara anda kelak yang hancur .;yes
lanjutkan israel , hancurkan iblis hamas sampai lenyap dari tanah suci;yes
orangtuanya di bantai di depan rumah sambil takbir . bagaimana tidak trauma . tidak phobia . ibadah jihad ibadah tertinggi nilainya dalam islam memang mengerikan . ajaran lain bahkan ateispun tidak mengajarkan ritual biadab macam jihad .;yes
. ngumpet bareng kayak tikus . sambil lagi siapin kata-kata buat takiyah;yes
tidak masuk akal jika tidak ada monitoring kasus . hanya orang tolol yang melakukan seperti itu . kan setiap surat masuk pasti dicatat dan diparaf oleh salah satu pimpinan kpk .;yes
kok baru sadar . ? selama ini getol pembangunan pisik cuma untuk legacy nya . sadar kalau kebutuhan pangan lebih penting . ketika buat food estate malah diserahkan yang tidak becus . hasilnya rugi budget dan merusak lingkungan . pikir . !;yes
masih bau kencur sudah jadi penipu , kalau sudah besar jadi gembong ini anak mental ;yes
ini contoh orang dongo percaya ijazah palsu , kbanyakan memikirkan utang ya;yes
terkesan goblok banget dan bodoh et;yes
mampus . sudah ada beberapa kejadian tapi masih tetap saja diterima . endingnya bikin pusing aceh sendiri . pengungsi lain sudah mulai merencanakan yang sama hanya menunggu timing yang tpat . bu retno jangan ngurusin jmlh roket israel teroris terus tidak ada gunanya bagi negara . lebih baik pikirkan para pengungsi rohingya .;yes
setuju . hukum mati koruptor . tapi apa bisa bos . ini indonesia jangankan koruptor oknum hakimx saja mental sama .;yes
wkwkwk . . jangan tersinggung !;yes
semoga paman stroke bareng sama yang suruh rubah undang2 . ;yes
otakmu itu yang kebanyakan direndem kencing onta . kamu main kurang jauh . gue berteman dengan yahudi dan mereka baik2 . tidak kaya lu yang kelakuan biadab .;yes
kalau anis jadi presiden . ikn diubah jadi kota spesial buat imigran gaza , imigran rohingya . teroris makin besar . indonesia bakal jadi lebanon , suriah , yaman . dalam barisan pengungsi ada hezbollah , isis , al qaeda . pasti itu . ;yes
banteng ingin berteman dengan kadrun , jadi adem dong pemilu nya .;yes
yang mesti dibersihkan sampah kayak lo , sampah penduduk haram indonesia;yes
ibadah jihad , ibadah asli islam , hasilnya teroris , imigran , ketololan , kemiskinan , pemerkosa , penjarah . sadar slim . rohingya contoh nyata . ;yes
guoblog , tni itu manusia indonesia yang punya aturan main dan uu , sedangkan kkb itu bukan manusia melainkan bin . tang mahluk zaman purba makanya janga tanya soal perikemanusiaan;yes
ha ha kau saja yang tolol;yes
semoga azab akan cepat sih jokowi terima berikut seluruh keluarganya akibat tindakannya yang telah merusak kondisi bangsa ini . ;yes
anus itu posisinya sudah di belakang di mulut dan tempat pembuangan pula . sudah terbayang kan kalau bunyi kaya apa ?;yes
sudah salah , melotot . heran . pasti hati nya sudah diambil malaikat maut . buat makan babi . ;yes
di kai pun dirutnya tidak masuk akal mirip kodok . ppkm dihapus tapi syarat vaksin tetap ada semoga segera berganti pemerintahan  .;yes
yang rese itu kacung2 politik koar sana . koar sini . biar terlihat gemana begitu oleh masyarakat . dasar .;yes
nu baleg maneh mengomong teh ei . brrti mun nagara teu aman . maneh ath biang keladina . dasar letah euweuh tulangan . ;yes
menyembah , anda kali syirik , sukanya menyembah junjungan sendiri , intinya kalau tidak pernah bantu tidak usah ceramahin orang lain , mengaca diri sajalah;yes
karena ada isis , hamas , boko haram yang mendukung amin untuk mengacaukan indonesia melalui terorisme . efei dan hatei pasti kecewa;yes
masyarakat di anggap tolol;yes
presiden pencitraan , pura2 pro rakyat . 10 tahun di atas gaji guru tetap 300rb per bulan . lu pay peanut , lu get monkey .;yes
muka tembok tidak punya urat malu;yes
tapi itu masih jabar , pulau jawa . .;yes
memang pas dengan sosok ganjar . yang ternyata kadrun sejati dibedaki topeng nasionalis . wkwkwk . radikal jerit2 anti piala dunia . ikutan . padahal kalau tetap dilaksanakan aman . rugi trilyunan . pengusaha sampai umkm tenda menangis darah . radikal jerit2 anti konser coldplay . konser sukses . suara kadrun toa . wkwkwk;yes
amin mimpi jangan tinggi2 , salah prediksi pkb . makanya jangan bergabung satu gerbong sama pks partai garis keras , kebanyakan di yaman , bisa2 indonesia pecah belah kaya yaman .;yes
debat perbedaan agama dan babinya tidak akan pernah selesai dan hanya akan saling melecehkan satu sama lain . kenapa tidak mencari titik temu , bahwa agama itu menjunjung kemanusiaan . agama lahir karena terjadi penindasan . ;yes
melawan teroris jihad tidak perlu kompromi . kompromi artinya siap dibantai . baca piagam hamas . biar idiotmu berkurang . hamas mau membasmi yahudi dari bumi . makanya sekarang di hajar habis2an . perlu sampai habis itu hamas . hamas kalah wkwkwk . wajib melawan sampai israel hilang , jangan mewek . tolol;yes
tampang penghianat bangsa antek asing ini;yes
tampang begini sih kalau tidak dibikin viral tetap asyik dengan siasat buruknya . buka data dong . harga menu berapa . ? packaging berapa . ? biaya distribusi berapa . ? itu baru cenglie dan amanah ! semoga yang curang menilep jatah orang miskin ikut miskin semua . amin yra .;yes
sih at ngibul . yang penting beda ! hanya orang dungu yang dikibuli , apa khabar sumur resapan dki bukti cuma gede bacot;yes
oloh eswetek kini berpihak ke israel . stok bidadari habis , tinggal yang tua  , jihadis ham ass yang mokad pada cenggur;yes
efek jadi petugas partai , pak mahfud sekarang jadi ketularan tolol , jadi diri sendiri saja pak kayak gitu , malah lebih berwibawa perkataannya , kalaupun jadi wapres , ya nanti kan rakyat tau , tidak perlu , ikut fitnah karena tunduk partai;yes
begonya amit amit , sok tolol n dungu , masuk tni polri kok pakai uang super dungu nama nya .;yes
